price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person,number_of_reviews_ltm,number_of_reviews_l30d
170,Entire home/apt,Bijlmer-Oost,Entire home,FALSE,FALSE,3,0.5,1,1,3,16,0.39,1,124,1,4,34,4.94,5,4.81,4.88,5,4.81,4.94,16,619,0,0,0,FALSE,0,9.086926762491444,14,9.372690995381408,1,0,1324,0.012084592145015106,56.666666666666664,170,0.3333333333333333,0,0
165,Private room,Centrum-Oost,Private room in guest suite,FALSE,FALSE,2,1,1,2,3,91,1.72,5,219,5,16,16,4.75,4.73,4.8,4.87,4.85,4.86,4.55,91,49,0,1,9,FALSE,1.8333333333333333,8.125941136208077,11,1.559300723850479,1,0.97,1686,0.05397390272835113,82.5,165,1,14,0
341,Entire home/apt,Centrum-West,Entire loft,FALSE,FALSE,2,1,1,1,3,10,0.36,1,3,3,3,3,4.8,4.9,4.8,4.6,4.9,4.9,4.6,10,96,0,0,2,FALSE,0.3333333333333333,9.995893223819301,55,2.6814974188501046,1,1,919,0.01088139281828074,170.5,341,0.5,3,0
196,Private room,Centrum-West,Room in boutique hotel,FALSE,FALSE,2,1,1,2,1,63,1.19,8,255,4,10,22,4.65,4.59,4.7,4.86,4.76,4.94,4.29,63,106,0,0,1,FALSE,0.16666666666666666,4.369609856262834,13,1.5426943567987876,1,1,1681,0.037477691850089236,98,196,1,3,0
222,Private room,Centrum-West,Room in boutique hotel,FALSE,FALSE,2,1,1,2,1,54,1.03,8,337,11,36,62,4.59,4.67,4.69,4.81,4.83,4.81,4.28,54,105,0,0,1,FALSE,0.16666666666666666,4.369609856262834,13,1.7532677515140385,1,1,1675,0.032238805970149255,111,222,1,8,0
204,Entire home/apt,Centrum-Oost,Entire loft,FALSE,FALSE,2,1.5,0,1,3,19,0.41,1,280,9,19,48,5,4.95,5,5,5,4.84,4.84,19,155,0,0,1,FALSE,0.16666666666666666,12.687200547570157,57,1.5527249590638392,1,0.99,1502,0.012649800266311585,102,204,0.5,5,0
155,Private room,Zuid,Room in boutique hotel,FALSE,FALSE,2,1,1,1,1,18,0.4,6,294,6,23,45,4.78,4.83,4.67,4.67,4.89,4.89,4.67,18,29,1,1,5,TRUE,1.6666666666666667,4.991101984941821,19,3.1635681571604737,1,1,1435,0.012543554006968641,77.5,155,0.5,10,1
198,Entire home/apt,IJburg - Zeeburgereiland,Entire condo,FALSE,FALSE,5,1.5,2,3,4,20,0.53,1,82,1,12,19,5,5,4.9,5,5,5,4.9,20,106,0,0,3,FALSE,0.5,11.156741957563312,32,7.1518644632710835,1,0.17,1218,0.016420361247947456,39.6,99,0.6,6,0
213,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,5,0.42,1,334,9,29,59,5,4.6,4.8,4.8,5,5,4.8,5,109,0,0,4,FALSE,0.6666666666666666,10.543463381245722,25,3.453620371359477,0.5,0.31,448,0.011160714285714286,106.5,213,0.5,5,0
399,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,6,2,4,3,5,20,0.4,1,12,0,0,0,4.85,4.7,4.6,4.95,5,5,4.65,20,21,1,1,2,TRUE,1.1666666666666667,13.973990417522245,24,0.8198400186623241,1,1,1612,0.01240694789081886,66.5,99.75,0.5,3,1
325,Private room,Oud-Oost,Room in hotel,FALSE,FALSE,2,1,1,1,1,5,0.13,6,0,0,0,0,4.8,4.8,4.6,4.6,4.8,4.8,4.4,5,531,0,0,0,FALSE,0,2.513347022587269,6,1.572001422137301,1,0.71,1226,0.004078303425774877,162.5,325,0.5,0,0
188,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,3,11,0.23,1,3,3,3,3,5,5,5,4.91,5,4.91,4.82,11,34,0,1,1,FALSE,0.5,12.966461327857632,46,4.963850128086031,1,0.5,1505,0.007308970099667774,94,188,0.5,2,0
266,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,2,17,0.33,1,9,9,9,9,5,4.94,5,5,5,4.88,4.82,17,95,0,0,2,FALSE,0.3333333333333333,11.964407939767282,41,4.640108293585351,1,0.67,1647,0.010321797207043109,133,266,0.5,2,0
259,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,3,1.5,1,1,4,7,0.15,1,246,3,17,47,4.57,4.86,4.86,4.57,4.71,4.86,4.71,7,130,0,0,1,FALSE,0.16666666666666666,11.912388774811772,16,2.295414783889966,1,0.5,1493,0.004688546550569324,86.33333333333333,259,0.3333333333333333,2,0
166,Private room,Centrum-West,Room in boutique hotel,FALSE,FALSE,1,1,1,1,1,118,2.25,8,265,3,9,21,4.83,4.88,4.86,4.94,4.9,4.91,4.56,118,24,1,4,6,TRUE,2.8333333333333335,4.369609856262834,13,1.5882335226912037,1,1,1670,0.07065868263473053,166,166,1,19,1
89,Private room,IJburg - Zeeburgereiland,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,2,121,2.32,1,89,9,25,46,4.92,4.94,4.96,4.98,5,4.6,4.82,121,2,3,4,17,TRUE,5.666666666666667,11.720739219712526,24,12.415581598885225,1,1,1661,0.0728476821192053,44.5,89,0.5,38,3
99,Private room,Noord-West,Private room in townhouse,FALSE,FALSE,2,1,1,1,2,34,0.66,1,128,1,1,1,4.71,4.71,4.68,4.88,4.91,4.32,4.47,34,326,0,0,0,FALSE,0,9.075975359342916,26,5.691699885903659,1,0.88,1633,0.020820575627679118,49.5,99,0.5,1,0
322,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,4,1,1,2,2,38,0.93,1,28,2,7,7,4.87,4.87,4.84,4.92,4.97,4.61,4.5,38,81,0,1,2,FALSE,0.6666666666666666,13.426420260095824,16,4.954382137108372,1,1,1325,0.028679245283018868,80.5,322,0.5,4,0
400,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,4,1,2,2,2,20,0.39,1,23,0,0,0,4.7,4.85,4.65,4.9,5,4.7,4.65,20,18,1,6,6,TRUE,3.5,4.298425735797399,45,5.5103076546595515,1,0.62,1634,0.012239902080783354,100,200,0.5,6,1
144,Private room,Oud-Oost,Room in hotel,FALSE,FALSE,2,1,1,1,1,51,0.97,7,345,16,41,70,4.14,4.29,4.2,4.43,4.49,4.35,3.96,51,17,1,2,2,TRUE,1.5,4.317590691307323,7,3.0141943210086897,0.93,1,1667,0.03059388122375525,72,144,0.5,2,1
151,Private room,Oud-Oost,Room in hotel,FALSE,FALSE,2,1,1,1,1,6,0.12,7,313,12,25,40,4.33,4.17,4,4.83,4.67,4.33,4.33,6,219,0,0,0,FALSE,0,4.317590691307323,8,3.089073163329383,0.93,1,1639,0.0036607687614399025,75.5,151,0.5,1,0
157,Private room,Oud-Oost,Room in hotel,FALSE,FALSE,2,1,1,1,1,8,0.15,7,328,10,26,53,3.38,3.25,3.5,4.13,3.75,4,3.88,8,261,0,0,0,FALSE,0,4.317590691307323,7,3.0836521211868764,0.93,1,1667,0.004799040191961607,78.5,157,0.5,1,0
217,Private room,Oud-Oost,Room in hotel,FALSE,FALSE,3,1,1,2,1,21,0.4,7,287,9,20,36,4.38,4.38,4.14,4.81,4.57,4.33,4.19,21,61,0,1,1,FALSE,0.5,4.317590691307323,7,3.0531683486505083,0.93,1,1661,0.012642986152919929,72.33333333333333,217,0.6666666666666666,4,0
190,Private room,Oud-Oost,Room in hotel,FALSE,FALSE,2,1,1,2,1,4,0.08,7,337,20,38,64,4,4,4.25,4,4.25,4.25,4,4,988,0,0,0,FALSE,0,4.317590691307323,7,3.0191169529019617,0.93,1,1640,0.0024390243902439024,95,190,1,0,0
238,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,6,1.5,3,4,2,5,0.38,1,17,5,11,11,4.8,4.8,4.2,5,5,5,4.6,5,333,0,0,0,FALSE,0,11.252566735112936,60,4.993657256211035,0.2,0,485,0.010309278350515464,39.666666666666664,79.33333333333333,0.6666666666666666,3,0
311,Entire home/apt,Centrum-West,Houseboat,FALSE,FALSE,2,1.5,1,1,3,24,0.47,1,8,0,0,0,4.92,5,4.71,4.92,4.96,4.92,4.75,24,5,3,3,3,TRUE,3,9.675564681724847,43,2.149561070381258,0.83,0.53,1613,0.014879107253564786,155.5,311,0.5,6,3
145,Private room,Noord-Oost,Private room in condo,FALSE,FALSE,2,1.5,1,2,2,0,NA,2,320,18,39,67,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,4.268309377138946,36,6.820445017108429,0,1,844.5,0,72.5,145,1,0,0
315,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,3,1,2,2,2,21,0.42,1,11,11,11,11,4.95,5,4.57,4.95,5,4.81,4.71,21,141,0,0,2,FALSE,0.3333333333333333,11.865845311430528,49,1.29415040770168,1,0.71,1593,0.013182674199623353,105,157.5,0.6666666666666666,2,0
161,Entire home/apt,Westerpark,Entire condo,FALSE,FALSE,2,1,2,2,5,22,0.44,1,31,16,16,16,4.91,4.82,4.82,5,5,4.82,4.86,22,86,0,1,2,FALSE,0.6666666666666666,10.874743326488707,56,3.115884675480971,1,0.33,1583,0.013897662665824383,80.5,80.5,1,2,0
451,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,2,1.5,1,1,2,5,0.1,1,361,26,56,86,5,5,4.8,5,5,5,4.8,5,762,0,0,0,FALSE,0,9.385352498288844,26,3.500623948955656,0,0,1594,0.003136762860727729,225.5,451,0.5,0,0
405,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,FALSE,FALSE,4,1.5,3,3,2,18,0.38,1,267,27,57,87,4.67,4.67,4.94,4.67,4.72,4.78,4.33,18,65,0,1,3,FALSE,0.8333333333333334,11.9233401779603,47,2.6839432751830734,0.67,0.88,1519,0.01184990125082291,101.25,135,0.75,3,0
168,Private room,Centrum-West,Private room in rental unit,FALSE,FALSE,2,1,0,1,1,80,1.62,2,326,11,28,51,4.75,4.76,4.77,4.86,4.9,4.94,4.43,80,0,2,4,13,TRUE,4.5,6.872005475701574,14,1.1186382625762599,1,0.99,1575,0.050793650793650794,84,168,0.5,24,2
168,Private room,Centrum-West,Private room in rental unit,FALSE,FALSE,2,1,0,1,1,98,1.99,2,294,3,15,29,4.85,4.85,4.71,4.94,4.93,4.84,4.64,98,1,3,8,15,TRUE,6.666666666666667,6.872005475701574,14,1.1186382625762599,1,0.99,1570,0.062420382165605096,84,168,0.5,25,3
380,Entire home/apt,De Pijp - Rivierenbuurt,Entire townhouse,FALSE,FALSE,4,1.5,2,3,3,18,0.36,1,8,0,8,8,4.89,4.89,4.94,5,5,5,4.89,18,59,0,1,1,FALSE,0.5,9.976728268309378,42,1.4663305865323382,1,1,1607,0.01120099564405725,95,190,0.75,1,0
223,Entire home/apt,Centrum-West,Entire loft,FALSE,FALSE,2,1,0,1,4,27,0.54,1,68,0,0,0,4.96,4.96,4.93,4.89,5,4.96,4.78,27,109,0,0,6,FALSE,1,14.444900752908966,36,1.993549710542619,1,0.88,1590,0.016981132075471698,111.5,223,0.5,6,0
89,Private room,Geuzenveld - Slotermeer,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,3,90,1.85,2,164,20,44,65,4.91,4.99,4.98,4.94,4.94,4.64,4.77,90,60,0,2,8,FALSE,2,6.507871321013004,34,9.187397649225737,1,0.95,1557,0.057803468208092484,44.5,89,0.5,11,0
442,Entire home/apt,De Baarsjes - Oud-West,Entire loft,FALSE,FALSE,4,1,2,2,2,26,0.52,1,3,3,3,3,4.96,4.88,4.92,4.92,5,4.92,4.77,26,68,0,1,1,FALSE,0.5,10.765229295003422,55,3.1971846828093473,1,0.5,1605,0.0161993769470405,110.5,221,0.5,2,0
88,Private room,Geuzenveld - Slotermeer,Private room in bed and breakfast,FALSE,FALSE,2,1,1,1,3,87,1.77,2,159,15,39,60,4.98,4.97,5,4.99,5,4.66,4.86,87,16,1,1,9,TRUE,2.3333333333333335,6.507871321013004,41,9.226331217509932,1,0.95,1572,0.05534351145038168,44,88,0.5,10,1
546,Private room,Centrum-West,Private room in bed and breakfast,FALSE,FALSE,4,2.5,2,3,3,67,1.61,3,78,24,40,63,5,4.99,5,5,5,5,4.96,67,43,0,9,18,FALSE,6,8.999315537303216,51,2.0036811663431453,1,0.98,1341,0.049962714392244596,136.5,273,0.75,23,0
171,Entire home/apt,IJburg - Zeeburgereiland,Entire rental unit,FALSE,FALSE,2,1.5,1,1,3,2,1.3,1,152,20,48,78,5,5,5,5,5,5,5,2,36,0,2,2,FALSE,1,8.65160848733744,44,6.817905496983035,1,1,141,0.014184397163120567,85.5,171,0.5,2,0
282,Private room,Geuzenveld - Slotermeer,Room in boutique hotel,FALSE,FALSE,5,1,2,3,1,50,0.99,13,188,22,46,76,4.68,4.66,4.62,4.84,4.7,4.58,4.42,50,17,1,2,10,TRUE,2.8333333333333335,4.199863107460644,39,13.843546134579672,1,1,1605,0.03115264797507788,56.4,141,0.6,15,1
157,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,2,0,NA,1,49,19,42,49,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,7.2881587953456535,28,3.761134227291188,0.62,0,844.5,0,78.5,157,0.5,0,0
129,Entire home/apt,IJburg - Zeeburgereiland,Entire condo,FALSE,FALSE,4,1,2,2,4,6,0.13,1,71,0,3,3,5,5,5,5,5,4.83,5,6,27,1,2,2,TRUE,1.5,10.078028747433265,29,10.805248918567424,1,0.29,1510,0.0039735099337748344,32.25,64.5,0.5,2,1
170,Private room,Geuzenveld - Slotermeer,Room in boutique hotel,FALSE,FALSE,2,1,1,1,1,22,0.43,13,192,24,54,81,4.77,4.64,4.82,4.91,4.86,4.73,4.32,22,15,1,3,7,TRUE,2.6666666666666665,4.199863107460644,37,14.095418411925097,1,1,1616,0.013613861386138614,85,170,0.5,10,1
420,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,4,1.5,2,1,3,20,0.41,1,345,18,40,70,4.95,4.95,4.7,5,5,5,4.9,20,21,1,2,3,TRUE,1.6666666666666667,12.002737850787133,41,4.886027116672367,1,0.5,1560,0.01282051282051282,105,210,0.25,5,1
300,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,4,0.08,1,81,20,42,72,4.75,5,4.5,5,5,5,4.5,4,1061,0,0,0,FALSE,0,13.100616016427105,44,2.800348733729372,1,0.8,1583,0.002526847757422615,150,300,0.5,0,0
214,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,FALSE,FALSE,2,1.5,2,1,1,19,0.38,1,12,12,12,12,4.89,4.89,4.95,5,4.95,4.95,4.79,19,19,1,1,2,TRUE,1.1666666666666667,6.97056810403833,30,1.61126928615367,1,0.75,1596,0.011904761904761904,107,107,0.5,2,1
222,Private room,Geuzenveld - Slotermeer,Room in boutique hotel,FALSE,FALSE,4,1,1,2,1,22,0.52,13,192,25,54,81,4.55,4.68,4.59,4.73,4.86,4.55,4.41,22,31,0,4,7,FALSE,2.5,4.199863107460644,38,14.08177170827939,1,1,1374,0.01601164483260553,55.5,222,0.5,9,0
244,Entire home/apt,Slotervaart,Entire home,FALSE,FALSE,5,1.5,2,3,3,21,0.66,1,173,3,9,18,4.9,4.9,4.86,5,5,4.71,4.67,21,94,0,0,4,FALSE,0.6666666666666666,11.600273785078713,64,8.443397187325974,1,0.31,1045,0.020095693779904306,48.8,122,0.6,6,0
148,Private room,Geuzenveld - Slotermeer,Room in boutique hotel,FALSE,FALSE,2,1,1,1,1,63,1.53,13,190,23,52,79,4.73,4.67,4.65,4.71,4.7,4.44,4.33,63,15,3,14,42,TRUE,13.166666666666666,4.199863107460644,33,14.064634927092763,1,1,1332,0.0472972972972973,74,148,0.5,51,3
200,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,2,1,1,1,2,17,0.39,1,10,3,10,10,5,4.94,4.94,4.94,4.94,4.82,4.76,17,81,0,1,5,FALSE,1.1666666666666667,11.605749486652977,23,5.135360747308744,1,0.69,1411,0.012048192771084338,100,200,0.5,5,0
98,Private room,Watergraafsmeer,Private room in rental unit,FALSE,FALSE,3,1.5,1,2,1,80,2.18,4,87,7,16,36,4.69,4.71,4.54,4.74,4.81,4.64,4.4,80,17,2,7,15,TRUE,5.833333333333333,9.483915126625599,37,3.255862361295443,0.96,0.84,1197,0.06683375104427736,32.666666666666664,98,0.6666666666666666,27,2
187,Entire home/apt,Geuzenveld - Slotermeer,Entire rental unit,FALSE,FALSE,3,1,1,1,1,10,0.6,1,83,25,53,83,4.4,4.9,4.9,4.3,4.5,3.8,4.4,10,31,0,1,5,FALSE,1.1666666666666667,4.262833675564682,43,10.938347470942592,0.78,0.5,597,0.01675041876046901,62.333333333333336,187,0.3333333333333333,6,0
145,Entire home/apt,Westerpark,Entire loft,FALSE,FALSE,2,1,1,1,3,6,0.15,1,13,0,0,0,4.83,5,4.67,4.83,5,4.83,4.67,6,123,0,0,1,FALSE,0.16666666666666666,12.175222450376454,18,4.087580840117859,1,0.2,1259,0.004765687053216839,72.5,145,0.5,1,0
146,Private room,Centrum-West,Private room in bed and breakfast,FALSE,FALSE,2,1.5,1,0,3,33,0.99,2,309,0,20,50,4.58,4.52,4.7,4.73,4.76,4.7,4.36,33,12,2,10,15,TRUE,6.833333333333333,10.368240930869268,30,2.5655060949836077,1,1,1098,0.030054644808743168,73,146,0,18,2
248,Entire home/apt,Oud-Noord,Entire loft,FALSE,FALSE,2,1.5,1,1,4,10,0.27,1,158,0,0,0,5,5,5,4.9,5,4.8,4.7,10,91,0,0,1,FALSE,0.16666666666666666,13.174537987679672,38,2.8968816067109513,1,0.4,1188,0.008417508417508417,124,248,0.5,1,0
252,Entire home/apt,Centrum-West,Entire loft,FALSE,FALSE,2,1,1,1,5,0,NA,1,164,1,1,1,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,12.11772758384668,7,2.525537090105614,1,1,844.5,0,126,252,0.5,0,0
181,Entire home/apt,Slotervaart,Entire condo,FALSE,FALSE,4,1.5,2,2,5,4,0.11,1,10,10,10,10,5,4.75,5,4.75,5,4.75,4.75,4,332,0,0,0,FALSE,0,9.210130047912388,23,7.311351602932209,1,0.5,1205,0.0033195020746887966,45.25,90.5,0.5,1,0
170,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,4,1.5,2,2,3,0,NA,1,70,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,12.16974674880219,44,2.25862635256511,1,0,844.5,0,42.5,85,0.5,0,0
153,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,2,1.5,1,2,3,1,0.12,1,3,3,3,3,5,5,5,5,5,5,5,1,250,0,0,0,FALSE,0,10.444900752908966,33,6.251583560578678,0,0.47,346,0.002890173410404624,76.5,153,1,1,0
350,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,3,1.5,2,1,3,21,0.43,1,221,0,0,0,4.95,4.95,4.76,4.95,5,4.76,4.62,21,92,0,0,2,FALSE,0.3333333333333333,10.30527036276523,46,5.569386368326355,1,0.4,1561,0.013452914798206279,116.66666666666667,175,0.3333333333333333,2,0
110,Entire home/apt,Watergraafsmeer,Entire rental unit,FALSE,FALSE,2,1,1,1,3,12,0.24,1,57,1,6,7,5,4.92,5,5,4.92,4.92,4.92,12,61,0,3,3,FALSE,1.5,12.733744010951403,12,2.9322347097395793,1,0.26,1605,0.007476635514018692,55,110,0.5,3,0
600,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,3,1,1,1,1,16,0.52,1,231,29,59,89,4.81,4.63,4.56,4.94,5,5,4.5,16,145,0,0,2,FALSE,0.3333333333333333,10.940451745379876,42,0.9517775891981578,1,0.53,1024,0.015625,200,600,0.3333333333333333,3,0
207,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1.5,1,2,3,8,0.17,1,117,0,0,0,5,5,5,4.88,5,5,5,8,16,1,1,3,TRUE,1.3333333333333333,12.309377138945928,54,3.686303983734802,1,0.33,1538,0.005201560468140442,103.5,207,1,3,1
224,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,2,1,1,1,4,11,0.36,1,6,6,6,6,5,5,5,5,5,4.91,5,11,126,0,0,1,FALSE,0.16666666666666666,11.537303216974674,46,1.047430725156297,1,0.71,1016,0.010826771653543307,112,224,0.5,2,0
147,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,2,1,1,1,3,5,1.38,1,14,9,14,14,5,5,4.8,5,5,4.8,4.6,5,31,0,3,5,FALSE,1.8333333333333333,6.102669404517454,38,5.560671975228923,1,0.92,204,0.024509803921568627,73.5,147,0.5,5,0
149,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1.5,1,1,3,10,0.2,1,6,0,6,6,4.9,4.8,4.8,5,5,4.9,4.7,10,18,1,1,1,TRUE,1,4.167008898015058,19,4.238901653317701,0.9,0.71,1584,0.006313131313131313,74.5,149,0.5,1,1
100,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,3,25,0.53,1,6,0,6,6,4.72,4.64,4.68,4.72,4.96,4.92,4.36,25,172,0,0,2,FALSE,0.3333333333333333,13.097878165639973,43,4.037765940838891,1,0.7,1519,0.016458196181698487,50,100,0.5,5,0
225,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,5,22,0.45,1,10,0,3,10,5,4.91,5,5,5,4.91,4.82,22,80,0,1,1,FALSE,0.5,9.440109514031485,49,3.2157205760606025,1,1,1564,0.014066496163682864,112.5,225,0.5,2,0
280,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,4,7,0.14,1,352,25,47,77,4.57,4.71,4.57,5,5,4.86,4.43,7,1020,0,0,0,FALSE,0,13.240246406570842,48,5.241006965936938,0,0,1582,0.004424778761061947,70,140,0.5,0,0
125,Private room,De Baarsjes - Oud-West,Room in boutique hotel,FALSE,FALSE,2,1,1,2,1,67,1.6,4,334,14,33,60,4.63,4.79,4.7,4.69,4.85,4.79,4.45,67,19,2,9,18,TRUE,7,8.33949349760438,38,3.2861258954123294,1,0.96,1353,0.04951958610495196,62.5,125,1,38,2
189,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,4,1,2,2,4,16,0.35,1,44,8,24,27,4.5,4.56,4.44,4.75,4.88,4.56,4.25,16,11,1,1,1,TRUE,1,9.99315537303217,51,3.3224916352035065,0.63,0.33,1456,0.01098901098901099,47.25,94.5,0.5,2,1
215,Private room,Centrum-West,Private room in rental unit,FALSE,FALSE,2,1,1,2,3,1,0.03,2,305,6,15,42,5,5,5,5,5,5,5,1,909,0,0,0,FALSE,0,10.368240930869268,33,2.7441384439747094,1,1,1005,9.950248756218905e-4,107.5,215,1,0,0
317,Entire home/apt,IJburg - Zeeburgereiland,Entire home,FALSE,FALSE,4,1,3,4,3,5,0.37,1,173,7,19,31,5,4.8,4.8,4.6,5,5,4.6,5,101,0,0,2,FALSE,0.3333333333333333,8.643394934976044,61,11.183348625092574,0.33,0.27,500,0.01,79.25,105.66666666666667,1,4,0
95,Private room,Centrum-West,Private room in home,FALSE,FALSE,2,1,1,1,1,69,1.39,1,252,3,9,25,4.57,4.36,4.41,4.74,4.7,4.9,4.43,69,25,1,5,9,TRUE,3.6666666666666665,14.38466803559206,13,2.680415349978404,1,0.91,1579,0.04369854338188727,47.5,95,0.5,17,1
315,Entire home/apt,De Baarsjes - Oud-West,Entire loft,FALSE,FALSE,2,1.5,1,1,1,13,0.28,1,87,27,57,87,4.54,4.85,4.23,5,5,5,4.31,13,869,0,0,0,FALSE,0,6.811772758384668,24,3.10239757737466,0.8,0,1500,0.008666666666666666,157.5,315,0.5,0,0
177,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1.5,1,1,1,13,0.28,1,263,23,53,83,4.92,5,4.85,5,5,4.85,4.69,13,451,0,0,0,FALSE,0,12.229979466119097,28,5.89335002290716,0,0,1489,0.008730691739422432,88.5,177,0.5,0,0
204,Private room,Zuid,Private room in condo,FALSE,FALSE,2,1,1,1,2,112,2.32,2,321,11,29,59,4.92,4.96,4.8,4.91,4.82,4.96,4.71,112,21,3,10,18,TRUE,7.833333333333333,4.05201916495551,13,4.024635605989711,1,0.99,1546,0.0724450194049159,102,204,0.5,27,3
263,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,3,13,0.27,1,6,6,6,6,4.85,4.92,4.92,4.92,5,4.92,4.69,13,443,0,0,0,FALSE,0,4.05201916495551,29,4.947157305200509,1,1,1562,0.008322663252240717,65.75,131.5,0.5,0,0
209,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,6,0.74,1,58,3,3,3,5,5,5,4.83,5,4.83,4.67,6,81,0,1,5,FALSE,1.1666666666666667,10.064339493497604,30,4.185955664074589,0.75,0.64,339,0.017699115044247787,104.5,209,0.5,6,0
126,Private room,Slotervaart,Private room in casa particular,FALSE,FALSE,2,1,1,1,4,127,2.58,1,95,5,7,7,4.93,4.91,4.98,4.96,4.98,4.72,4.76,127,10,3,9,23,TRUE,8.333333333333334,11.997262149212867,53,7.8902417382581325,1,0.96,1570,0.08089171974522293,63,126,0.5,33,3
275,Entire home/apt,Oud-Noord,Entire townhouse,FALSE,FALSE,4,1,3,3,3,20,0.52,1,29,0,5,5,4.9,4.85,4.9,4.8,4.9,4.95,4.7,20,37,0,3,3,FALSE,1.5,13.075975359342916,50,5.088935034336543,0.33,0.33,1239,0.016142050040355124,68.75,91.66666666666667,0.75,4,0
182,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,4,18,0.37,1,19,1,1,1,4.89,4.78,4.89,5,5,4.89,4.83,18,149,0,0,1,FALSE,0.16666666666666666,11.690622861054072,28,4.494791325623448,1,0.6,1549,0.011620400258231117,91,182,0.5,3,0
400,Entire home/apt,Centrum-West,Entire condo,FALSE,FALSE,3,1,2,2,3,3,0.09,1,25,9,25,25,5,5,4.67,5,5,5,5,3,886,0,0,0,FALSE,0,13.467488021902806,8,2.8768686117021316,1,0.94,1109,0.002705139765554554,133.33333333333334,200,0.6666666666666666,0,0
158,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,2,1,1,1,3,8,0.16,1,6,6,6,6,5,5,5,5,5,4.88,4.5,8,311,0,0,0,FALSE,0,12.766598220396988,38,6.0451713862304475,1,0.82,1552,0.005154639175257732,79,158,0.5,2,0
227,Entire home/apt,Slotervaart,Entire home,FALSE,FALSE,4,2,3,2,3,12,0.25,1,54,0,0,0,5,5,4.92,4.92,5,4.83,4.92,12,25,1,3,3,TRUE,2,12.522929500342231,44,8.499716554156345,1,0.71,1509,0.007952286282306162,56.75,75.66666666666667,0.5,3,1
